year,selling_price,km_driven,fuel,transmission,owner,engine,max_power
2018,720000,25000,1,2,0,1248.0,74.02
2015,590000,50000,1,2,0,1248.0,74.0
2015,434000,120000,1,2,0,2499.0,72.4
2006,145000,170000,1,2,0,2523.0,63.0
2018,445000,19700,2,2,0,1198.0,82.0
2011,191000,70000,4,2,0,1086.0,62.1
2018,372000,50000,1,2,2,1498.0,99.0
2007,150000,60000,2,2,2,1458.625015808777,91.51791898382203
2015,300000,140000,1,2,0,1399.0,68.05
2017,520000,40000,2,2,0,1199.0,84.0
2014,190000,70000,2,2,2,796.0,47.3
2018,310000,7000,2,2,0,999.0,67.0
2016,750000,110000,1,1,0,1493.0,100.0
2019,350000,15000,2,2,0,998.0,67.05
2020,360000,5000,2,2,0,796.0,47.3
2017,285000,5000,2,2,0,799.0,53.3
2013,160000,70000,2,2,1,796.0,47.3
2015,229999,60000,2,2,1,1198.0,67.0
2007,85000,120000,2,2,2,796.0,46.3
2018,300000,7000,2,2,0,999.0,67.0
2014,675000,120000,1,2,0,2179.0,120.0
2014,700000,145241,1,2,0,2179.0,120.0
2008,400000,110000,1,2,0,2609.0,116.6
2016,254999,30000,2,2,2,799.0,53.3
2013,390000,100000,1,2,0,1248.0,74.0
2015,450000,80000,1,2,0,1364.0,67.04
2017,725000,50000,1,2,0,1248.0,88.5
2013,466000,95500,1,2,1,2179.0,138.1
2017,370000,40000,2,2,1,1196.0,86.8
2007,150000,70000,2,2,2,1061.0,64.0
2017,483000,15000,2,2,0,998.0,67.04
2016,470000,10000,2,2,0,1197.0,82.0
2018,950000,25000,1,2,0,1248.0,88.5
2013,450000,50000,2,2,2,1591.0,121.3
2011,345000,70000,2,2,0,1496.0,88.7
2009,300000,60000,2,2,0,998.0,66.1
2007,160000,74800,2,2,1,998.0,67.1
2020,500000,40000,2,2,0,1193.0,88.7
2017,455000,50000,1,2,0,1186.0,73.97
2013,165000,45000,2,2,1,814.0,55.2
2016,470000,23700,2,2,0,1197.0,81.8
2016,470000,23700,2,2,0,1197.0,81.8
2014,229999,53473,2,2,0,998.0,67.05
2011,250000,100000,1,2,1,2523.0,63.0
2013,220000,80000,2,2,0,1086.0,62.1
2015,360000,120000,1,2,0,1120.0,71.0
2018,350000,40000,2,2,0,998.0,67.05
2012,500000,70000,1,2,0,1582.0,126.32
2013,145000,90000,1,2,2,936.0,57.6
2014,300000,51000,2,2,0,1199.0,82.5
2010,180000,87000,1,2,0,1458.625015808777,91.51791898382203
2009,180000,87000,2,2,1,1495.0,94.0
2006,200000,120000,1,2,1,1458.625015808777,91.51791898382203
2013,530000,40000,1,2,0,1248.0,74.0
2014,620000,90000,1,2,1,1461.0,108.45
2015,360000,110000,2,2,2,1496.0,88.73
2010,245000,86000,2,2,1,1086.0,62.1
2009,370000,120000,1,2,0,1458.625015808777,91.51791898382203
2014,650000,140000,1,2,1,1498.0,89.75
2019,610000,18000,2,2,0,1197.0,81.8
2015,300000,24000,2,2,0,998.0,67.05
2014,425000,60000,1,2,0,1120.0,70.0
2012,450000,150000,1,2,2,1582.0,126.32
2011,450000,108000,1,2,0,1582.0,126.3
2011,340000,60000,2,1,2,1197.0,78.9
2013,650000,90000,1,2,0,1248.0,88.76
2009,160000,70000,1,2,0,1396.0,69.0
2014,250000,120000,1,2,0,1405.0,70.0
2012,225000,100000,1,2,2,936.0,57.6
2007,55000,75958,1,2,1,1396.0,52.8
2012,250000,100000,1,2,1,1458.625015808777,91.51791898382203
2007,80000,110000,1,2,2,1405.0,62.0
2016,500000,40000,2,2,0,1197.0,83.14
2016,500000,70000,1,2,0,1498.0,99.0
2011,400000,60000,1,2,0,1248.0,74.0
2013,550000,90000,1,2,0,2523.0,62.1
2007,200000,70000,1,2,1,2179.0,138.1
2012,280000,65000,2,2,0,1197.0,78.9
2014,580000,88000,1,2,0,1248.0,74.0
2009,100000,80000,1,2,2,1248.0,90.0
2014,550000,60000,1,2,0,2523.0,75.0
2017,700000,38000,1,2,0,1493.0,100.0
2010,150000,80000,2,2,2,1368.0,90.0
2014,190000,60000,2,2,1,814.0,55.2
2013,500000,110000,1,2,0,2523.0,62.1
2017,640000,110000,1,2,0,1248.0,74.0
2011,340000,145000,1,2,0,1199.0,75.0
2019,811000,43000,1,2,0,1396.0,88.76
2016,409999,120000,1,2,0,1248.0,73.94
2007,220000,136000,2,2,1,1298.0,88.2
2013,170000,120000,1,2,1,1405.0,48.21
2018,700000,25000,2,2,0,1197.0,81.86
2015,503000,110000,1,2,0,2179.0,147.94
2013,225000,58343,2,2,0,998.0,67.05
2018,740000,38817,1,2,0,1248.0,74.0
2016,550000,56494,2,2,0,1199.0,88.7
2013,750000,79328,1,2,1,2494.0,100.6
2019,650000,5621,2,1,0,1197.0,81.8
2017,625000,25538,2,2,0,1496.0,88.73
2018,600000,69779,2,1,0,1197.0,81.8
2017,450000,56290,1,2,0,1186.0,73.97
2019,779000,7032,2,1,0,1199.0,88.76
2016,645000,11000,2,1,0,1598.0,103.5
2014,420000,120000,1,2,1,1248.0,74.0
2018,899000,35000,1,2,0,1248.0,88.5
2019,459999,35000,2,2,0,1198.0,67.0
2008,150000,120000,1,2,1,1493.0,110.0
2017,350000,25000,2,2,0,999.0,67.0
2015,509999,100000,1,2,1,1364.0,67.05
2013,500000,120000,1,2,2,2523.0,62.1
2017,370000,35000,2,2,0,1193.0,88.7
2013,240000,44000,2,2,1,998.0,67.1
2015,530000,100000,1,2,1,1396.0,88.73
2014,350000,64000,2,2,0,1197.0,78.9
2011,220000,70000,2,2,0,1197.0,80.0
2015,350000,100000,2,2,0,1197.0,82.0
2013,370000,90000,1,2,1,1248.0,74.0
2014,220000,50000,2,2,0,1298.0,85.8
2013,200000,80000,1,2,0,1248.0,76.9
2017,400000,50000,1,2,0,1198.0,77.0
2009,150000,55000,2,2,0,1368.0,88.7
2011,130000,70000,2,2,1,796.0,35.0
2013,185000,80000,2,2,1,796.0,47.3
2010,110000,80000,2,2,1,1086.0,62.1
2012,450000,120000,1,2,0,2523.0,62.1
2018,500000,20000,2,2,1,1197.0,81.86
2017,570000,31596,2,2,0,1497.0,121.36
2013,650000,85710,1,2,0,2179.0,140.0
2018,250000,10000,2,2,0,799.0,53.64
2014,320000,15000,2,2,0,1197.0,78.9
2017,440000,35000,2,1,0,998.0,67.0
2013,315000,49000,2,2,1,1197.0,82.85
2007,100000,70000,2,2,2,1458.625015808777,91.51791898382203
2010,202999,158000,1,2,0,1248.0,90.0
2012,179000,30000,2,2,1,814.0,55.2
2008,140000,60000,2,2,1,1197.0,78.9
2008,150000,40000,2,2,1,1061.0,64.0
2011,440000,60000,1,2,1,2523.0,63.0
2011,250000,55130,1,2,1,1399.0,68.0
2014,330000,22000,2,2,0,998.0,67.04
2010,250000,48000,2,2,0,1196.0,70.0
2012,335000,45000,2,2,0,1197.0,82.85
2016,1025000,22522,1,2,0,2179.0,140.0
2012,320000,51856,2,2,2,1197.0,80.0
2015,550000,29434,2,2,0,1373.0,91.1
2018,800000,25000,1,2,0,1498.0,98.6
2017,380000,28000,2,2,1,1199.0,84.0
2013,400000,44500,1,2,1,1461.0,83.8
2016,375000,34500,2,2,0,998.0,67.04
2017,1100000,20000,2,1,0,1497.0,117.6
2018,650000,15000,2,2,0,1197.0,81.83
2014,361000,26000,2,1,0,1198.0,76.0
2012,140000,20000,2,2,0,814.0,55.2
2019,550000,3000,2,2,0,1197.0,81.86
2019,670000,20000,2,2,0,1199.0,88.76
2017,880000,25000,1,2,0,1248.0,88.5
2018,950000,35000,1,2,0,1498.0,98.96
2010,300000,60000,1,2,0,1991.0,147.9
2015,450000,155000,1,1,0,1998.0,163.7
2018,375000,50000,3,2,0,1196.0,61.7
2016,600000,13500,2,2,0,1373.0,91.1
2018,600000,65000,1,2,0,1186.0,73.97
2014,630000,95000,1,2,1,2179.0,118.3
2016,590000,40000,2,2,1,1373.0,91.1
2019,420000,30000,2,2,0,1086.0,68.0
2013,541000,112011,1,2,0,2179.0,138.1
2015,900000,125000,1,2,0,2494.0,100.6
2015,900000,125000,1,2,0,2494.0,100.6
2009,250000,43000,1,2,0,1248.0,90.0
2019,670000,53534,1,2,0,2523.0,62.1
2019,530000,20000,2,2,0,1199.0,83.81
2012,150000,70000,1,2,1,936.0,57.6
2013,550000,70000,1,2,2,2179.0,140.0
2015,650000,150000,1,2,0,1997.0,120.0
2012,180000,100000,1,2,1,1405.0,70.0
2015,585000,50000,1,2,0,2498.0,105.0
2013,345000,120000,2,2,1,1197.0,82.85
2013,350000,110000,1,2,2,1248.0,74.0
2016,725000,140000,2,2,0,1497.0,117.3
2012,250000,120000,1,2,0,1405.0,70.0
2017,325000,16500,2,2,1,999.0,67.0
2016,350000,9900,2,2,0,998.0,67.05
2012,180000,80000,2,2,2,796.0,46.3
2010,150000,100000,2,2,1,1368.0,90.0
2020,700000,20000,2,2,0,1197.0,88.5
2016,795000,90000,1,2,0,1248.0,88.5
2019,950000,15000,1,2,0,2498.0,105.0
2018,885000,75000,1,1,0,1498.0,108.5
2011,160000,140000,1,2,0,1248.0,73.9
2012,300000,120000,1,2,1,1396.0,90.0
2018,950000,75000,1,1,0,1498.0,108.5
2015,549000,90000,1,2,0,1248.0,88.76
2012,570000,100000,1,2,1,1461.0,78.0
2017,800000,60000,1,2,1,2498.0,105.0
2009,375000,100000,1,2,0,1493.0,110.0
2009,300000,170000,1,2,2,2523.0,63.0
2013,350000,100000,2,2,1,1496.0,88.73
2011,400000,120000,1,2,1,2523.0,63.0
2015,434999,50000,1,2,0,1498.0,88.8
2012,200000,120000,2,2,1,1458.625015808777,91.51791898382203
2015,260000,25000,2,2,0,796.0,47.3
2013,450000,24019,1,2,0,1248.0,74.0
2013,459999,80000,1,2,1,1582.0,126.32
2011,210000,100000,1,2,1,1248.0,73.9
2015,540000,93000,2,2,1,1197.0,83.14
2017,710000,50000,1,2,0,1248.0,88.5
2018,285000,22000,2,2,0,796.0,47.3
2019,990000,19600,1,2,0,1396.0,88.7
2017,362000,104000,2,2,0,1193.0,64.1
2017,880000,33000,1,2,0,1498.0,98.96
2017,700000,60000,1,2,0,1493.0,100.0
2016,600000,60000,1,2,0,2523.0,63.0
2015,700000,40000,2,2,0,1598.0,102.5
2016,400000,60000,1,2,0,1047.0,69.0
2010,165000,80000,4,2,0,1495.0,93.7
2014,425000,80000,2,2,2,1373.0,93.7
2012,180000,70000,2,2,0,1086.0,62.1
2012,170000,90000,2,2,2,998.0,67.1
2014,370000,183000,1,2,0,2523.0,63.0
2018,800000,27000,1,2,0,1248.0,88.5
2017,900000,35000,1,2,0,1498.0,98.96
2013,390000,120000,1,2,0,1248.0,74.0
2014,445000,80000,1,2,1,1248.0,74.0
2014,459999,70000,1,2,2,1248.0,74.0
2013,275000,55000,4,2,0,998.0,61.7
2009,200000,120000,1,2,1,1248.0,73.9
2012,350000,72000,2,2,1,1197.0,85.8
2007,95000,120000,1,2,1,2092.0,127.0
2016,900000,100000,1,2,0,2499.0,72.4
2013,350000,120000,1,2,1,2956.0,83.83
2015,325000,50000,2,1,0,1198.0,76.0
2014,455999,32000,2,2,0,1197.0,82.0
2008,129000,60000,2,2,0,796.0,46.3
2017,254000,40000,2,2,0,796.0,47.3
2014,570000,48000,1,2,0,1498.0,98.96
2018,840000,30000,1,2,0,1461.0,83.14
2010,235000,100000,1,2,1,2179.0,138.1
2016,700000,50000,1,2,0,1493.0,100.0
2010,140000,40000,2,2,1,1458.625015808777,91.51791898382203
2018,528000,5000,2,2,0,1197.0,81.86
2016,560000,72000,1,2,0,2523.0,63.0
2016,600000,70000,1,2,0,2523.0,63.0
2007,102000,50000,2,2,1,1150.0,74.9
2014,750000,70000,1,2,1,2179.0,140.0
2010,148000,70000,2,2,2,1150.0,76.0
2015,650000,50000,2,2,0,1197.0,83.1
2012,310000,40000,2,2,0,1198.0,73.9
2014,480000,30000,2,2,0,1197.0,82.0
2018,320000,15000,2,2,0,796.0,47.3
2015,750000,40000,2,2,0,1497.0,117.3
2017,370000,40000,2,2,0,1198.0,67.04
2013,320000,60000,2,2,2,1197.0,85.8
2013,420000,67000,2,2,0,1197.0,85.8
2010,240000,60000,2,2,1,1298.0,85.8
2017,220000,60000,2,2,0,999.0,67.0
2016,350000,30000,2,2,0,1199.0,84.0
2018,675000,40000,1,2,0,1498.0,98.6
2016,434999,50000,2,2,1,1197.0,78.8
2016,400000,14000,2,2,1,1198.0,82.0
2015,425000,70000,1,2,0,2499.0,72.4
2010,311000,94000,1,2,1,1248.0,75.0
2015,530000,79000,1,2,1,1498.0,99.0
2008,210000,120000,1,2,1,1896.0,66.0
2019,977000,30000,1,2,0,1497.0,121.0
2018,440000,20000,2,2,0,998.0,67.04
2018,440000,17000,2,2,0,998.0,67.04
2018,655000,20000,2,2,0,1197.0,81.83
2016,295000,60000,2,2,0,799.0,53.3
2018,655000,20000,2,2,0,1197.0,81.83
2007,65000,70000,2,2,2,1086.0,66.6
2010,200000,60000,1,2,0,1396.0,69.0
2016,750000,40000,1,2,0,1396.0,88.73
2018,400000,60000,3,2,0,998.0,58.16
2017,475000,57000,2,2,0,1198.0,86.7
2012,110000,120000,1,2,1,1405.0,70.0
2017,350000,30000,2,2,0,999.0,67.0
2016,450000,175000,1,2,0,1248.0,74.0
2010,150000,90000,1,2,0,1405.0,70.0
2009,80000,110000,1,2,1,1396.0,53.5
2015,430000,35000,2,2,1,1197.0,81.83
2011,360000,100000,1,2,0,1991.0,147.9
2016,670000,60000,1,2,0,1498.0,98.6
2010,175000,83000,2,2,1,1458.625015808777,91.51791898382203
2015,440000,50000,1,2,0,1498.0,98.6
2012,254999,90000,1,2,0,1396.0,90.0
2018,530000,65000,2,2,0,1198.0,67.05
2016,890000,40000,1,2,1,1997.0,140.0
2013,280000,80000,1,2,1,1199.0,73.9
2017,725000,35000,2,1,0,1197.0,81.8
2016,700000,30000,1,2,0,1493.0,100.0
2007,90000,70000,2,2,0,998.0,67.1
2015,287000,100000,2,2,1,1086.0,68.05
2013,750000,80000,1,2,1,2494.0,100.6
2016,650000,40000,2,2,0,1396.0,105.5
2013,240000,108916,2,2,1,998.0,67.04
2013,290000,40000,2,2,1,814.0,55.2
2014,229999,80000,2,2,0,814.0,55.2
2016,1000000,50000,1,2,1,1498.0,98.6
2012,200000,90000,2,2,1,1086.0,62.1
2012,330000,90000,1,2,0,1396.0,90.0
2009,200000,70000,1,2,0,1248.0,73.9
2018,420000,31000,1,2,0,1198.0,77.0
2009,260000,120000,1,2,1,1248.0,73.9
2016,590000,40000,2,2,0,1197.0,81.83
2015,545000,180000,1,2,0,1248.0,74.0
2011,210000,90000,2,2,1,998.0,67.1
2008,185000,110000,2,2,1,1497.0,78.0
2006,125000,59000,2,2,1,998.0,67.1
2014,280000,60000,2,2,1,814.0,55.2
2009,100000,190000,1,2,0,1405.0,71.0
2013,250000,180000,1,2,0,1461.0,64.1
2007,160000,130000,1,2,1,1991.0,123.7
2013,509999,120000,1,1,1,1582.0,126.3
2009,95000,80000,1,2,1,1396.0,52.8
2014,525000,80000,1,2,1,1582.0,126.32
2017,278000,20000,2,2,0,999.0,67.0
2011,254999,120000,1,2,2,1199.0,73.9
2019,675000,10000,2,2,0,1197.0,81.8
2016,600000,147000,1,2,1,1248.0,74.0
2018,950000,51000,1,2,0,1248.0,88.5
2007,229999,60000,2,2,2,1497.0,78.0
2017,330000,20000,2,2,0,796.0,47.3
2017,350000,40000,2,2,0,998.0,67.05
2016,560000,35000,2,2,0,1199.0,74.0
2017,440000,30000,2,2,0,998.0,67.04
2011,220000,90000,2,2,1,998.0,66.1
2017,750000,110000,1,2,1,1248.0,74.02
2015,800000,140000,1,2,0,2179.0,140.0
2007,59259,104000,1,2,1,1396.0,53.5
2018,740000,9000,2,1,0,1197.0,83.1
2019,570000,19000,2,1,1,1197.0,81.8
2017,430000,20000,2,1,0,998.0,67.0
2016,800000,70000,1,2,0,1248.0,88.5
2015,450000,53000,1,2,0,1120.0,70.0
2013,420000,105000,1,2,1,1248.0,74.0
2015,750000,16000,1,2,0,2523.0,63.0
2019,780000,7200,2,2,0,998.0,100.5
2011,320000,77000,1,2,1,1199.0,73.9
2017,690000,40000,1,2,0,1198.0,77.0
2012,375000,70000,1,2,1,1248.0,73.9
2017,620000,50000,2,2,0,1196.0,86.8
2015,300000,85000,4,2,0,1086.0,62.1
2016,370000,58000,2,2,1,1196.0,73.0
2013,770000,85000,1,2,0,2498.0,105.0
2014,500000,65000,2,2,0,1197.0,81.86
2017,450000,120000,1,2,0,1198.0,77.0
2013,195000,50000,2,2,1,1086.0,62.1
2018,472000,30000,2,1,0,998.0,67.0
2014,250000,58000,2,2,1,998.0,67.05
2011,165000,70000,1,2,1,936.0,57.6
2018,525000,110000,1,2,1,1248.0,88.7
2013,325000,100000,1,2,0,1248.0,88.8
2017,660000,60000,1,2,1,1493.0,70.0
2014,310000,90000,1,2,1,1399.0,67.0
2014,330000,100000,1,2,1,1399.0,67.0
2012,250000,80000,1,2,1,1399.0,68.0
2017,650000,60000,1,1,0,1493.0,100.0
2016,305000,40000,2,2,0,998.0,67.05
2015,600000,50000,1,2,0,1248.0,88.5
2015,280000,110000,2,2,0,998.0,67.04
2011,153000,50000,1,2,1,1396.0,70.0
2018,700000,30000,1,2,0,1493.0,100.0
2017,325000,40000,2,2,0,799.0,53.3
2016,305000,40000,2,2,0,998.0,67.05
2006,155000,70000,2,2,1,796.0,37.0
2012,235000,80000,2,2,2,998.0,67.1
2016,500000,15000,2,2,0,1197.0,81.8
2009,155000,63000,2,2,2,1458.625015808777,91.51791898382203
2016,675000,88000,1,1,0,1498.0,103.52
2018,1051000,59865,1,2,0,2179.0,152.87
2016,591000,60000,1,2,0,1498.0,108.5
2015,585000,72000,1,2,0,1396.0,88.73
2017,1025000,68140,2,1,0,1497.0,117.6
2014,450000,53190,1,2,0,1248.0,74.0
2014,484999,70100,1,2,0,1396.0,88.73
2018,650000,47725,1,2,0,1498.0,98.6
2014,434999,70195,1,2,1,1248.0,74.02
2011,195000,77395,1,2,1,1399.0,68.0
2019,1000000,17000,1,2,0,1497.0,121.0
2013,650000,64000,1,1,0,1498.0,113.42
2014,190000,74321,1,2,0,936.0,56.3
2013,409999,80235,1,2,1,1248.0,74.02
2015,651000,69000,1,1,0,1498.0,108.6
2015,650000,57000,1,2,0,1248.0,88.5
2017,750000,89000,1,2,0,1498.0,103.6
2010,355000,116000,1,2,0,1896.0,66.0
2015,600000,80000,1,2,0,1582.0,126.32
2018,685000,26000,1,2,0,1248.0,74.0
2018,509999,100000,1,2,0,1248.0,74.0
2012,150000,82300,3,2,1,796.0,38.4
2017,650000,82050,1,2,0,1248.0,73.9
2012,400000,74500,1,2,0,1458.625015808777,91.51791898382203
2018,319000,30000,2,1,0,999.0,67.0
2019,640000,6000,2,2,0,1199.0,88.76
2017,650000,30000,2,2,0,1197.0,81.83
2015,650000,70000,1,2,0,1248.0,88.76
2010,155000,70000,3,2,1,796.0,38.4
2015,650000,70000,1,2,0,1248.0,88.76
2008,175000,120000,1,2,0,1248.0,75.0
2014,375000,76000,1,2,2,1120.0,70.0
2014,430000,80000,1,2,1,1120.0,70.0
2008,65000,110000,1,2,1,1396.0,53.5
2009,150000,70000,2,2,2,1495.0,94.0
2019,620000,13000,2,2,0,1197.0,81.86
2013,250000,60000,2,2,1,1596.0,99.6
2011,275000,165000,1,2,0,1248.0,73.9
2013,454000,120000,1,2,1,2499.0,72.4
2017,600000,30000,1,2,1,1493.0,100.0
2011,400000,100000,1,2,1,1598.0,103.6
2007,180000,187000,1,2,1,1461.0,65.0
2016,750000,70000,1,2,0,1248.0,88.5
2016,500000,40000,2,2,0,1197.0,81.8
2019,840000,1500,2,1,0,1199.0,88.7
2017,740000,24400,1,2,0,1248.0,74.0
2020,775000,2000,2,2,0,1197.0,81.86
2017,695000,34000,1,2,0,1461.0,83.8
2018,730000,31000,2,1,0,1197.0,81.86
2018,540000,7000,2,2,0,1086.0,68.0
2018,910000,20000,1,2,0,2596.0,80.8
2015,850000,59235,1,2,0,1582.0,126.2
2014,520000,48000,1,2,0,1498.0,98.6
2018,650000,114000,1,2,0,2489.0,93.7
2011,430000,120000,1,2,1,1248.0,73.9
2013,360000,144000,1,2,0,1396.0,88.8
2013,350000,144000,1,2,0,1396.0,88.8
2016,791000,190000,1,2,0,1248.0,88.5
2019,690000,20000,1,2,0,1248.0,74.0
2017,860000,40000,1,2,1,1582.0,126.2
2012,371000,100000,1,2,0,1248.0,73.9
2008,45000,60000,1,2,1,1405.0,68.0
2011,240000,110000,1,2,0,1598.0,103.6
2014,495000,77215,1,2,1,1248.0,74.0
2015,671000,48228,2,2,0,1199.0,88.7
2017,693000,58559,1,2,0,1248.0,74.0
2010,352000,72179,1,2,0,1458.625015808777,91.51791898382203
2016,802999,50856,1,2,0,1498.0,98.6
2017,890000,18300,2,2,0,1497.0,117.3
2015,495000,59292,1,2,0,1248.0,74.0
2018,545000,10000,2,1,0,998.0,67.04
2018,775000,21147,2,1,0,1197.0,83.1
2017,925000,69000,1,2,0,1498.0,97.9
2018,790000,16000,1,1,0,1248.0,74.0
2017,620000,37000,2,2,0,1197.0,81.8
2016,375000,61173,1,2,0,793.0,47.0
2016,595000,77321,1,2,0,1458.625015808777,91.51791898382203
2014,850000,75000,1,2,0,2179.0,140.0
2017,750000,51000,2,1,0,1197.0,81.8
2018,775000,17000,2,2,0,1197.0,81.8
2008,260000,100000,1,2,1,1248.0,75.0
2017,300000,10000,2,2,0,814.0,55.2
2017,380000,50000,2,2,0,998.0,67.04
2017,480000,60000,2,2,0,1197.0,81.86
2016,240000,35000,2,2,1,796.0,47.3
2014,500000,33400,2,2,0,1396.0,105.5
2015,420000,36000,2,2,0,1197.0,83.11
2011,130000,180000,1,2,1,1399.0,68.0
2012,110000,80000,2,2,0,998.0,67.1
2007,120000,120000,2,2,1,796.0,46.3
2017,700000,80000,1,1,0,1248.0,74.02
2018,550000,120000,1,2,0,1248.0,74.02
2014,190000,110000,1,2,1,1405.0,69.01
2018,665000,70000,1,2,0,1364.0,67.04
2014,445000,120000,1,2,1,2489.0,93.7
2012,340000,92686,1,2,1,1396.0,88.76
2009,330000,180000,1,2,0,1991.0,142.0
2012,270000,80000,1,2,0,1248.0,88.76
2009,279000,117000,1,2,0,1248.0,75.0
2018,620000,15000,2,2,0,1194.0,94.93
2007,250000,100000,1,2,1,1896.0,122.4
2012,475000,83000,2,1,0,1591.0,121.3
2016,750000,67600,1,1,0,1998.0,163.7
2014,250000,80000,2,2,1,814.0,55.2
2013,445000,100000,1,2,0,1498.0,98.6
2010,400000,100000,1,2,0,1896.0,105.0
2010,350000,90000,1,2,1,1396.0,90.0
2012,295000,140000,1,2,0,1598.0,103.5
2018,600000,25000,2,2,0,1197.0,81.8
2012,100000,30000,2,2,0,796.0,37.0
2018,690000,13000,2,2,0,1194.0,94.93
2018,710000,42000,2,2,0,1197.0,81.83
2018,350000,10000,2,2,1,998.0,68.05
2012,220000,13000,2,2,0,998.0,67.1
2019,700000,6500,2,2,0,999.0,72.0
2013,198000,49500,2,2,1,814.0,55.2
2011,350000,50000,1,2,0,1396.0,90.0
2011,210000,175000,1,2,1,1396.0,70.0
2011,210000,175000,1,2,1,1396.0,69.0
2014,375000,110000,1,2,2,1248.0,73.94
2012,380000,112048,2,2,1,1298.0,85.8
2010,360000,98000,2,2,2,1497.0,118.0
2016,620000,120000,1,2,0,2499.0,72.4
2018,780000,116000,1,2,0,1364.0,67.05
2020,445000,1000,2,2,0,1197.0,81.8
2018,575000,15000,2,1,0,1197.0,81.86
2018,975000,5000,1,2,0,1248.0,88.5
2019,450000,3500,2,2,0,1199.0,83.83
2009,198000,91000,2,2,1,1458.625015808777,91.51791898382203
2017,495000,56000,1,2,0,1498.0,99.0
2010,300000,70000,1,2,2,1458.625015808777,91.51791898382203
2013,300000,120000,1,2,1,1248.0,73.94
2017,480000,30400,2,2,0,1198.0,86.8
2017,950000,24000,1,2,0,1498.0,98.6
2017,840000,30646,2,2,0,1497.0,117.3
2017,800000,15000,1,2,0,1582.0,126.2
2017,750000,50000,1,2,0,1498.0,108.6
2017,254999,34000,2,2,0,814.0,55.2
2016,725000,54000,1,2,1,1248.0,88.5
2012,145000,120000,2,2,0,1199.0,79.4
2018,750000,15000,2,2,0,1198.0,108.5
2017,655000,50000,1,1,0,1498.0,108.495
2011,210000,84000,1,2,1,1399.0,68.0
2011,450000,50000,2,2,0,1497.0,118.0
2019,466000,25000,2,1,2,1086.0,68.0
2018,624000,14681,1,2,0,1458.625015808777,91.51791898382203
2015,580000,52000,1,2,0,1498.0,99.0
2019,430000,18500,2,2,0,1086.0,68.0
2012,155000,50000,1,2,0,1396.0,69.0
2017,240000,35000,2,2,0,999.0,67.0
2016,540000,15500,2,2,0,1496.0,88.73
2013,250000,120000,1,2,0,1396.0,69.0
2012,260000,60000,1,2,0,1396.0,69.0
2011,550000,80000,1,2,1,2179.0,120.0
2014,550000,43011,2,2,0,999.0,123.37
2015,600000,136000,1,2,0,1461.0,108.45
2017,550000,15000,1,2,0,1498.0,99.0
2011,370000,110000,1,2,1,2523.0,63.0
2008,250000,100000,2,2,1,1086.0,68.05
2010,200000,110000,1,2,0,1405.0,71.0
2017,675000,127991,1,2,0,1498.0,98.6
2010,290000,65000,2,2,0,1193.0,64.1
2018,889000,20000,1,2,0,1248.0,88.5
2016,400000,60000,2,2,0,1198.0,73.75
2018,390000,13120,2,2,0,799.0,53.3
2014,600000,125000,1,2,0,1582.0,126.32
2018,800000,25000,2,1,0,1197.0,81.86
2013,600000,120000,1,2,2,1248.0,88.8
2015,795000,35000,2,2,0,1591.0,121.3
2016,735000,25000,1,2,0,1396.0,88.73
2018,400000,25000,2,1,0,999.0,67.0
2015,600000,125000,1,2,0,1461.0,83.8
2014,395000,140000,1,2,0,2489.0,95.0
2016,720000,80000,1,2,0,1396.0,88.73
2011,450000,110000,2,2,2,1497.0,116.4
2018,700000,25000,2,2,0,1196.0,86.8
2020,500000,1000,2,2,0,1086.0,68.07
2007,125000,60000,2,2,1,796.0,37.0
2015,690000,80000,1,2,0,1461.0,83.8
2013,170000,110000,2,2,1,1193.0,65.3
2010,275000,110000,1,2,2,1248.0,91.7
2019,802999,24000,1,2,0,1248.0,74.02
2013,470000,150000,1,2,0,1248.0,74.0
2015,300000,60000,2,2,0,799.0,53.3
2014,600000,116000,1,2,0,1461.0,108.45
2013,275000,104300,1,2,0,1399.0,68.1
2018,700000,30000,1,2,0,1198.0,77.0
2020,800000,25000,1,2,0,1498.0,108.62
2007,245000,121000,1,2,1,1493.0,110.0
2010,310000,120000,1,2,1,1493.0,110.0
2007,245000,120000,1,2,1,1493.0,110.0
2011,450000,110000,2,2,0,1198.0,73.9
2013,850000,84000,1,1,1,1968.0,138.03
2013,409999,100000,1,2,2,1248.0,74.0
2016,590000,34000,1,2,1,1120.0,71.0
2008,175000,163000,1,2,2,1399.0,68.0
2011,300000,119000,1,2,1,1991.0,123.7
2019,1110000,10500,1,2,0,1498.0,97.9
2013,325000,155000,1,2,1,1598.0,103.6
2010,325000,163000,1,2,0,1399.0,68.0
2008,280000,75000,2,2,0,1497.0,78.0
2008,160000,56000,2,2,2,1458.625015808777,91.51791898382203
2016,765000,80000,1,2,0,1498.0,98.6
2014,640000,120000,1,2,1,1498.0,98.6
2007,65000,120000,1,2,2,1396.0,52.8
2007,195000,175000,1,2,1,1896.0,66.0
2017,295000,15000,2,2,0,796.0,47.3
2012,625000,100000,1,2,1,1248.0,74.0
2009,160000,80000,2,2,1,998.0,67.1
2015,330000,84000,2,2,1,998.0,67.04
2010,180000,50000,2,2,1,1196.0,70.0
2012,150000,35000,2,2,1,796.0,35.0
